qpcr_date,Position_raw,Sample,Position,Detector,Task,Ct,Ct Median,Quantity,Flag,Comment.2
20180807,B11,B11,B11,ch1269x,Unknown,32.505215,,1.66E-04,,
20180807,,,B11,chi1269y,Unknown,33.801216,,1.57E-04,,
20180807,B12,B12,B12,ch1269x,Unknown,33.449615,,8.70E-05,,
20180807,,,B12,chi1269y,Unknown,33.661064,,1.74E-04,,
20180807,B13,B13,B13,ch1269x,Unknown,36.364235,,1.18E-05,,
20180807,,,B13,chi1269y,Unknown,36.42832,,2.33E-05,,
20180807,B14,B14,B14,ch1269x,Unknown,Undetermined,,0,,
20180807,,,B14,chi1269y,Unknown,35.403214,,4.91E-05,,
20180807,B15,B15,B15,ch1269x,Unknown,Undetermined,,0,,
20180807,,,B15,chi1269y,Unknown,37.24809,,1.29E-05,,
20180807,B16,B16,B16,,,,,,,
20180807,B17,B17,B17,,,,,,,
20180807,B18,B18,B18,,,,,,,
20180807,B19,B19,B19,,,,,,,
20180807,B20,B20,B20,,,,,,,
20180807,B21,B21,B21,,,,,,,
20180807,B22,B22,B22,,,,,,,
20180807,B23,B23,B23,,,,,,,
20180807,B24,B24,B24,,,,,,,
20180807,C1,C1,C1,ch1269x,Unknown,Undetermined,,0,,
20180807,,,C1,chi1269y,Standard,30.36584,,0.00232,,
20180807,C2,C2,C2,ch1269x,Unknown,Undetermined,,0,,
20180807,,,C2,chi1269y,Standard,30.414827,,0.00232,,
20180807,C3,C3,C3,ch1269x,Unknown,Undetermined,,0,,
20180807,,,C3,chi1269y,Standard,30.266544,,0.00232,,
20180807,C4,C4,C4,ch1269x,Standard,26.2672,,0.0108,,
20180807,,,C4,chi1269y,Unknown,Undetermined,,0,,
20180807,C5,C5,C5,ch1269x,Standard,25.891678,,0.0108,,
20180807,,,C5,chi1269y,Unknown,Undetermined,,0,,
20180807,C6,C6,C6,ch1269x,Standard,26.230568,,0.0108,,
20180807,,,C6,chi1269y,Unknown,Undetermined,,0,,
20180807,C7,C7,C7,ch1269x,Unknown,35.79111,,1.74E-05,,
20180807,,,C7,chi1269y,Unknown,Undetermined,,0,,
20180807,C8,C8,C8,ch1269x,Unknown,35.60613,,1.98E-05,,
20180807,,,C8,chi1269y,Unknown,Undetermined,,0,,
20180807,C9,C9,C9,ch1269x,Unknown,33.268135,,9.85E-05,,
20180807,,,C9,chi1269y,Unknown,36.272064,,2.61E-05,,
20180807,C10,C10,C10,ch1269x,Unknown,33.08205,,1.12E-04,,
20180807,,,C10,chi1269y,Unknown,34.848972,,7.34E-05,,
20180807,C11,C11,C11,ch1269x,Unknown,33.93624,,6.23E-05,,
20180807,,,C11,chi1269y,Unknown,34.465557,,9.70E-05,,
20180807,C12,C12,C12,ch1269x,Unknown,33.183662,,1.04E-04,,
20180807,,,C12,chi1269y,Unknown,34.40721,,1.01E-04,,
20180807,C13,C13,C13,ch1269x,Unknown,Undetermined,,0,,
20180807,,,C13,chi1269y,Unknown,Undetermined,,0,,
20180807,C14,C14,C14,ch1269x,Unknown,Undetermined,,0,,
20180807,,,C14,chi1269y,Unknown,Undetermined,,0,,
20180807,C15,C15,C15,ch1269x,Unknown,Undetermined,,0,,
20180807,,,C15,chi1269y,Unknown,37.692024,,9.31E-06,,
20180807,C16,C16,C16,,,,,,,
20180807,C17,C17,C17,,,,,,,
20180807,C18,C18,C18,,,,,,,
20180807,C19,C19,C19,,,,,,,
20180807,C20,C20,C20,,,,,,,
20180807,C21,C21,C21,,,,,,,
20180807,C22,C22,C22,,,,,,,
20180807,C23,C23,C23,,,,,,,
20180807,C24,C24,C24,,,,,,,
20180807,D1,D1,D1,ch1269x,Unknown,Undetermined,,0,,
20180807,,,D1,chi1269y,Standard,34.57367,,2.32E-04,,
20180807,D2,D2,D2,ch1269x,Unknown,Undetermined,,0,,
20180807,,,D2,chi1269y,Standard,33.727425,,2.32E-04,,
20180807,D3,D3,D3,ch1269x,Unknown,Undetermined,,0,,
20180807,,,D3,chi1269y,Standard,33.48772,,2.32E-04,,
20180807,D4,D4,D4,ch1269x,Standard,29.68087,,0.00108,,
20180807,,,D4,chi1269y,Unknown,Undetermined,,0,,
20180807,D5,D5,D5,ch1269x,Standard,29.495827,,0.00108,,
20180807,,,D5,chi1269y,Unknown,Undetermined,,0,,
20180807,D6,D6,D6,ch1269x,Standard,30.367178,,0.00108,,
20180807,,,D6,chi1269y,Unknown,Undetermined,,0,,
20180807,D7,D7,D7,ch1269x,Unknown,32.999863,,1.18E-04,,
20180807,,,D7,chi1269y,Unknown,37.420498,,1.13E-05,,
20180807,D8,D8,D8,ch1269x,Unknown,33.481007,,8.51E-05,,
20180807,,,D8,chi1269y,Unknown,36.689854,,1.93E-05,,
20180807,D9,D9,D9,ch1269x,Unknown,33.30273,,9.62E-05,,
20180807,,,D9,chi1269y,Unknown,36.329758,,2.50E-05,,
20180807,D10,D10,D10,ch1269x,Unknown,34.636528,,3.85E-05,,
20180807,,,D10,chi1269y,Unknown,34.639114,,8.55E-05,,
20180807,D11,D11,D11,ch1269x,Unknown,34.421066,,4.47E-05,,
20180807,,,D11,chi1269y,Unknown,34.99745,,6.59E-05,,
20180807,D12,D12,D12,ch1269x,Unknown,32.99187,,1.19E-04,,
20180807,,,D12,chi1269y,Unknown,34.818153,,7.51E-05,,
20180807,D13,D13,D13,ch1269x,Unknown,36.19222,,1.32E-05,,
20180807,,,D13,chi1269y,Unknown,Undetermined,,0,,
20180807,D14,D14,D14,ch1269x,Unknown,35.443474,,2.21E-05,,
20180807,,,D14,chi1269y,Unknown,Undetermined,,0,,
20180807,D15,D15,D15,ch1269x,Unknown,35.262493,,2.51E-05,,
20180807,,,D15,chi1269y,Unknown,Undetermined,,0,,
20180807,D16,D16,D16,,,,,,,
20180807,D17,D17,D17,,,,,,,
20180807,D18,D18,D18,,,,,,,
20180807,D19,D19,D19,,,,,,,
20180807,D20,D20,D20,,,,,,,
20180807,D21,D21,D21,,,,,,,
20180807,D22,D22,D22,,,,,,,
20180807,D23,D23,D23,,,,,,,
20180807,D24,D24,D24,,,,,,,
20180807,E1,E1,E1,ch1269x,Unknown,Undetermined,,0,,
20180807,,,E1,chi1269y,Standard,35.779446,,2.32E-05,,
20180807,E2,E2,E2,ch1269x,Unknown,Undetermined,,0,,
20180807,,,E2,chi1269y,Standard,Undetermined,,2.32E-05,,
20180807,E3,E3,E3,ch1269x,Unknown,Undetermined,,0,,
20180807,,,E3,chi1269y,Standard,35.22915,,2.32E-05,,
20180807,E4,E4,E4,ch1269x,Standard,33.209347,,1.08E-04,,
20180807,,,E4,chi1269y,Unknown,Undetermined,,0,,
20180807,E5,E5,E5,ch1269x,Standard,33.682377,,1.08E-04,,
20180807,,,E5,chi1269y,Unknown,Undetermined,,0,,
20180807,E6,E6,E6,ch1269x,Standard,32.782307,,1.08E-04,,
20180807,,,E6,chi1269y,Unknown,Undetermined,,0,,
20180807,E7,E7,E7,ch1269x,Unknown,33.73069,,7.17E-05,,
20180807,,,E7,chi1269y,Unknown,36.61962,,2.03E-05,,
20180807,E8,E8,E8,ch1269x,Unknown,34.8535,,3.32E-05,,
20180807,,,E8,chi1269y,Unknown,Undetermined,,0,,
20180807,E9,E9,E9,ch1269x,Unknown,34.049034,,5.76E-05,,
20180807,,,E9,chi1269y,Unknown,35.364326,,5.05E-05,,
20180807,E10,E10,E10,ch1269x,Unknown,Undetermined,,0,,
20180807,,,E10,chi1269y,Unknown,Undetermined,,0,,
20180807,E11,E11,E11,ch1269x,Unknown,Undetermined,,0,,
20180807,,,E11,chi1269y,Unknown,37.316513,,1.22E-05,,
20180807,E12,E12,E12,ch1269x,Unknown,37.43447,,5.64E-06,,
20180807,,,E12,chi1269y,Unknown,Undetermined,,0,,
20180807,E13,E13,E13,ch1269x,Unknown,31.763288,,2.77E-04,,
20180807,,,E13,chi1269y,Unknown,34.68233,,8.29E-05,,
20180807,E14,E14,E14,ch1269x,Unknown,31.822832,,2.66E-04,,
20180807,,,E14,chi1269y,Unknown,33.551476,,1.88E-04,,
20180807,E15,E15,E15,ch1269x,Unknown,32.090176,,2.21E-04,,
20180807,,,E15,chi1269y,Unknown,33.77444,,1.60E-04,,
20180807,E16,E16,E16,,,,,,,
20180807,E17,E17,E17,,,,,,,
20180807,E18,E18,E18,,,,,,,
20180807,E19,E19,E19,,,,,,,
20180807,E20,E20,E20,,,,,,,
20180807,E21,E21,E21,,,,,,,
20180807,E22,E22,E22,,,,,,,
20180807,E23,E23,E23,,,,,,,
20180807,E24,E24,E24,,,,,,,
20180807,F1,F1,F1,ch1269x,Unknown,Undetermined,,0,,
20180807,,,F1,chi1269y,Standard,Undetermined,,2.32E-06,,
20180807,F2,F2,F2,ch1269x,Unknown,Undetermined,,0,,
20180807,,,F2,chi1269y,Standard,Undetermined,,2.32E-06,,
20180807,F3,F3,F3,ch1269x,Unknown,Undetermined,,0,,
20180807,,,F3,chi1269y,Standard,Undetermined,,2.32E-06,,
20180807,F4,F4,F4,ch1269x,Standard,Undetermined,,1.08E-05,,
20180807,,,F4,chi1269y,Unknown,Undetermined,,0,,
20180807,F5,F5,F5,ch1269x,Standard,Undetermined,,1.08E-05,,
20180807,,,F5,chi1269y,Unknown,Undetermined,,0,,
20180807,F6,F6,F6,ch1269x,Standard,Undetermined,,1.08E-05,,
20180807,,,F6,chi1269y,Unknown,Undetermined,,0,,
20180807,F7,F7,F7,ch1269x,Unknown,33.39639,,9.02E-05,,
20180807,,,F7,chi1269y,Unknown,Undetermined,,0,,
20180807,F8,F8,F8,ch1269x,Unknown,33.59796,,7.86E-05,,
20180807,,,F8,chi1269y,Unknown,34.79006,,7.66E-05,,
20180807,F9,F9,F9,ch1269x,Unknown,33.573147,,7.99E-05,,
20180807,,,F9,chi1269y,Unknown,36.403793,,2.37E-05,,
20180807,F10,F10,F10,ch1269x,Unknown,Undetermined,,0,,
20180807,,,F10,chi1269y,Unknown,35.06052,,6.30E-05,,
20180807,F11,F11,F11,ch1269x,Unknown,36.362972,,1.18E-05,,
20180807,,,F11,chi1269y,Unknown,Undetermined,,0,,
20180807,F12,F12,F12,ch1269x,Unknown,Undetermined,,0,,
20180807,,,F12,chi1269y,Unknown,Undetermined,,0,,
20180807,F13,F13,F13,ch1269x,Unknown,Undetermined,,0,,
20180807,,,F13,chi1269y,Unknown,Undetermined,,0,,
20180807,F14,F14,F14,ch1269x,Unknown,36.13742,,1.37E-05,,
20180807,,,F14,chi1269y,Unknown,36.63222,,2.01E-05,,
20180807,F15,F15,F15,ch1269x,Unknown,37.29296,,6.22E-06,,
20180807,,,F15,chi1269y,Unknown,Undetermined,,0,,
20180807,F16,F16,F16,,,,,,,
20180807,F17,F17,F17,,,,,,,
20180807,F18,F18,F18,,,,,,,
20180807,F19,F19,F19,,,,,,,
20180807,F20,F20,F20,,,,,,,
20180807,F21,F21,F21,,,,,,,
20180807,F22,F22,F22,,,,,,,
20180807,F23,F23,F23,,,,,,,
20180807,F24,F24,F24,,,,,,,
20180807,G1,G1,G1,ch1269x,NTC,Undetermined,,0,,
20180807,,,G1,chi1269y,NTC,Undetermined,,0,,
20180807,G2,G2,G2,ch1269x,NTC,Undetermined,,0,,
20180807,,,G2,chi1269y,NTC,Undetermined,,0,,
20180807,G3,G3,G3,ch1269x,NTC,Undetermined,,0,,
20180807,,,G3,chi1269y,NTC,Undetermined,,0,,
20180807,G4,G4,G4,ch1269x,NTC,Undetermined,,0,,
20180807,,,G4,chi1269y,NTC,Undetermined,,0,,
20180807,G5,G5,G5,ch1269x,NTC,Undetermined,,0,,
20180807,,,G5,chi1269y,NTC,Undetermined,,0,,
20180807,G6,G6,G6,ch1269x,NTC,Undetermined,,0,,
20180807,,,G6,chi1269y,NTC,Undetermined,,0,,
20180807,G7,G7,G7,ch1269x,Unknown,37.185776,,6.69E-06,,
20180807,,,G7,chi1269y,Unknown,37.59392,,1.00E-05,,
20180807,G8,G8,G8,ch1269x,Unknown,36.377064,,1.17E-05,,
20180807,,,G8,chi1269y,Unknown,37.555935,,1.03E-05,,
20180807,G9,G9,G9,ch1269x,Unknown,34.8366,,3.36E-05,,
20180807,,,G9,chi1269y,Unknown,Undetermined,,0,,
20180807,G10,G10,G10,ch1269x,Unknown,Undetermined,,0,,
20180807,,,G10,chi1269y,Unknown,Undetermined,,0,,
20180807,G11,G11,G11,ch1269x,Unknown,Undetermined,,0,,
20180807,,,G11,chi1269y,Unknown,Undetermined,,0,,
20180807,G12,G12,G12,ch1269x,Unknown,36.00202,,1.51E-05,,
20180807,,,G12,chi1269y,Unknown,Undetermined,,0,,
20180807,G13,G13,G13,ch1269x,Unknown,37.412125,,5.73E-06,,
20180807,,,G13,chi1269y,Unknown,Undetermined,,0,,
20180807,G14,G14,G14,ch1269x,Unknown,Undetermined,,0,,
20180807,,,G14,chi1269y,Unknown,Undetermined,,0,,
20180807,G15,G15,G15,ch1269x,Unknown,Undetermined,,0,,
20180807,,,G15,chi1269y,Unknown,Undetermined,,0,,
20180807,G16,G16,G16,,,,,,,
20180807,G17,G17,G17,,,,,,,
20180807,G18,G18,G18,,,,,,,
20180807,G19,G19,G19,,,,,,,
20180807,G20,G20,G20,,,,,,,
20180807,G21,G21,G21,,,,,,,
20180807,G22,G22,G22,,,,,,,
20180807,G23,G23,G23,,,,,,,
20180807,G24,G24,G24,,,,,,,
20180807,H1,H1,H1,ch1269x,NTC,Undetermined,,0,,
20180807,,,H1,chi1269y,NTC,Undetermined,,0,,
20180807,H2,H2,H2,ch1269x,NTC,Undetermined,,0,,
20180807,,,H2,chi1269y,NTC,Undetermined,,0,,
20180807,H3,H3,H3,ch1269x,NTC,Undetermined,,0,,
20180807,,,H3,chi1269y,NTC,Undetermined,,0,,
20180807,H4,H4,H4,ch1269x,NTC,Undetermined,,0,,
20180807,,,H4,chi1269y,NTC,Undetermined,,0,,
20180807,H5,H5,H5,ch1269x,NTC,Undetermined,,0,,
20180807,,,H5,chi1269y,NTC,Undetermined,,0,,
20180807,H6,H6,H6,ch1269x,NTC,Undetermined,,0,,
20180807,,,H6,chi1269y,NTC,Undetermined,,0,,
20180807,H7,H7,H7,ch1269x,Unknown,35.67971,,1.88E-05,,
20180807,,,H7,chi1269y,Unknown,36.63586,,2.01E-05,,
20180807,H8,H8,H8,ch1269x,Unknown,35.903175,,1.61E-05,,
20180807,,,H8,chi1269y,Unknown,Undetermined,,0,,
20180807,H9,H9,H9,ch1269x,Unknown,35.054234,,2.89E-05,,
20180807,,,H9,chi1269y,Unknown,36.534763,,2.16E-05,,
20180807,H10,H10,H10,ch1269x,Unknown,Undetermined,,0,,
20180807,,,H10,chi1269y,Unknown,36.623352,,2.02E-05,,
20180807,H11,H11,H11,ch1269x,Unknown,37.973953,,3.89E-06,,
20180807,,,H11,chi1269y,Unknown,35.891815,,3.44E-05,,
20180807,H12,H12,H12,ch1269x,Unknown,35.564896,,2.04E-05,,
20180807,,,H12,chi1269y,Unknown,34.832996,,7.43E-05,,
20180807,H13,H13,H13,ch1269x,Unknown,Undetermined,,0,,
20180807,,,H13,chi1269y,Unknown,Undetermined,,0,,
20180807,H14,H14,H14,ch1269x,Unknown,Undetermined,,0,,
20180807,,,H14,chi1269y,Unknown,Undetermined,,0,,
20180807,H15,H15,H15,ch1269x,Unknown,Undetermined,,0,,
20180807,,,H15,chi1269y,Unknown,Undetermined,,0,,
20180807,H16,H16,H16,,,,,,,
20180807,H17,H17,H17,,,,,,,
20180807,H18,H18,H18,,,,,,,
20180807,H19,H19,H19,,,,,,,
20180807,H20,H20,H20,,,,,,,
20180807,H21,H21,H21,,,,,,,
20180807,H22,H22,H22,,,,,,,
20180807,H23,H23,H23,,,,,,,
20180807,H24,H24,H24,,,,,,,
20180807,I1,I1,I1,,,,,,,
20180807,I2,I2,I2,,,,,,,
20180807,I3,I3,I3,,,,,,,
20180807,I4,I4,I4,,,,,,,
20180807,I5,I5,I5,,,,,,,
20180807,I6,I6,I6,,,,,,,
20180807,I7,I7,I7,,,,,,,
20180807,I8,I8,I8,,,,,,,
20180807,I9,I9,I9,,,,,,,
20180807,I10,I10,I10,,,,,,,
20180807,I11,I11,I11,,,,,,,
20180807,I12,I12,I12,,,,,,,
20180807,I13,I13,I13,,,,,,,
20180807,I14,I14,I14,,,,,,,
20180807,I15,I15,I15,,,,,,,
20180807,I16,I16,I16,,,,,,,
20180807,I17,I17,I17,,,,,,,
20180807,I18,I18,I18,,,,,,,
20180807,I19,I19,I19,,,,,,,
20180807,I20,I20,I20,,,,,,,
20180807,I21,I21,I21,,,,,,,
20180807,I22,I22,I22,,,,,,,
20180807,I23,I23,I23,,,,,,,
20180807,I24,I24,I24,,,,,,,
20180807,J1,J1,J1,,,,,,,
20180807,J2,J2,J2,,,,,,,
20180807,J3,J3,J3,,,,,,,
20180807,J4,J4,J4,,,,,,,
20180807,J5,J5,J5,,,,,,,
20180807,J6,J6,J6,,,,,,,
20180807,J7,J7,J7,,,,,,,
20180807,J8,J8,J8,,,,,,,
20180807,J9,J9,J9,,,,,,,
20180807,J10,J10,J10,,,,,,,
20180807,J11,J11,J11,,,,,,,
20180807,J12,J12,J12,,,,,,,
20180807,J13,J13,J13,,,,,,,
20180807,J14,J14,J14,,,,,,,
20180807,J15,J15,J15,,,,,,,
20180807,J16,J16,J16,,,,,,,
20180807,J17,J17,J17,,,,,,,
20180807,J18,J18,J18,,,,,,,
20180807,J19,J19,J19,,,,,,,
20180807,J20,J20,J20,,,,,,,
20180807,J21,J21,J21,,,,,,,
20180807,J22,J22,J22,,,,,,,
20180807,J23,J23,J23,,,,,,,
20180807,J24,J24,J24,,,,,,,
20180807,K1,K1,K1,,,,,,,
20180807,K2,K2,K2,,,,,,,
20180807,K3,K3,K3,,,,,,,
20180807,K4,K4,K4,,,,,,,
20180807,K5,K5,K5,,,,,,,
20180807,K6,K6,K6,,,,,,,
20180807,K7,K7,K7,,,,,,,
20180807,K8,K8,K8,,,,,,,
20180807,K9,K9,K9,,,,,,,
20180807,K10,K10,K10,,,,,,,
20180807,K11,K11,K11,,,,,,,
20180807,K12,K12,K12,,,,,,,
20180807,K13,K13,K13,,,,,,,
20180807,K14,K14,K14,,,,,,,
20180807,K15,K15,K15,,,,,,,
20180807,K16,K16,K16,,,,,,,
20180807,K17,K17,K17,,,,,,,
20180807,K18,K18,K18,,,,,,,
20180807,K19,K19,K19,,,,,,,
20180807,K20,K20,K20,,,,,,,
20180807,K21,K21,K21,,,,,,,
20180807,K22,K22,K22,,,,,,,
20180807,K23,K23,K23,,,,,,,
20180807,K24,K24,K24,,,,,,,
20180807,L1,L1,L1,,,,,,,
20180807,L2,L2,L2,,,,,,,
20180807,L3,L3,L3,,,,,,,
20180807,L4,L4,L4,,,,,,,
20180807,L5,L5,L5,,,,,,,
20180807,L6,L6,L6,,,,,,,
20180807,L7,L7,L7,,,,,,,
20180807,L8,L8,L8,,,,,,,
20180807,L9,L9,L9,,,,,,,
20180807,L10,L10,L10,,,,,,,
20180807,L11,L11,L11,,,,,,,
20180807,L12,L12,L12,,,,,,,
20180807,L13,L13,L13,,,,,,,
20180807,L14,L14,L14,,,,,,,
20180807,L15,L15,L15,,,,,,,
20180807,L16,L16,L16,,,,,,,
20180807,L17,L17,L17,,,,,,,
20180807,L18,L18,L18,,,,,,,
20180807,L19,L19,L19,,,,,,,
20180807,L20,L20,L20,,,,,,,
20180807,L21,L21,L21,,,,,,,
20180807,L22,L22,L22,,,,,,,
20180807,L23,L23,L23,,,,,,,
20180807,L24,L24,L24,,,,,,,
20180807,M1,M1,M1,,,,,,,
20180807,M2,M2,M2,,,,,,,
20180807,M3,M3,M3,,,,,,,
20180807,M4,M4,M4,,,,,,,
20180807,M5,M5,M5,,,,,,,
20180807,M6,M6,M6,,,,,,,
20180807,M7,M7,M7,,,,,,,
20180807,M8,M8,M8,,,,,,,
20180807,M9,M9,M9,,,,,,,
20180807,M10,M10,M10,,,,,,,
20180807,M11,M11,M11,,,,,,,
20180807,M12,M12,M12,,,,,,,
20180807,M13,M13,M13,,,,,,,
20180807,M14,M14,M14,,,,,,,
20180807,M15,M15,M15,,,,,,,
20180807,M16,M16,M16,,,,,,,
20180807,M17,M17,M17,,,,,,,
20180807,M18,M18,M18,,,,,,,
20180807,M19,M19,M19,,,,,,,
20180807,M20,M20,M20,,,,,,,
20180807,M21,M21,M21,,,,,,,
20180807,M22,M22,M22,,,,,,,
20180807,M23,M23,M23,,,,,,,
20180807,M24,M24,M24,,,,,,,
20180807,N1,N1,N1,,,,,,,
20180807,N2,N2,N2,,,,,,,
20180807,N3,N3,N3,,,,,,,
20180807,N4,N4,N4,,,,,,,
20180807,N5,N5,N5,,,,,,,
20180807,N6,N6,N6,,,,,,,
20180807,N7,N7,N7,,,,,,,
20180807,N8,N8,N8,,,,,,,
20180807,N9,N9,N9,,,,,,,
20180807,N10,N10,N10,,,,,,,
20180807,N11,N11,N11,,,,,,,
20180807,N12,N12,N12,,,,,,,
20180807,N13,N13,N13,,,,,,,
20180807,N14,N14,N14,,,,,,,
20180807,N15,N15,N15,,,,,,,
20180807,N16,N16,N16,,,,,,,
20180807,N17,N17,N17,,,,,,,
20180807,N18,N18,N18,,,,,,,
20180807,N19,N19,N19,,,,,,,
20180807,N20,N20,N20,,,,,,,
20180807,N21,N21,N21,,,,,,,
20180807,N22,N22,N22,,,,,,,
20180807,N23,N23,N23,,,,,,,
20180807,N24,N24,N24,,,,,,,
20180807,O1,O1,O1,,,,,,,
20180807,O2,O2,O2,,,,,,,
20180807,O3,O3,O3,,,,,,,
20180807,O4,O4,O4,,,,,,,
20180807,O5,O5,O5,,,,,,,
20180807,O6,O6,O6,,,,,,,
20180807,O7,O7,O7,,,,,,,
20180807,O8,O8,O8,,,,,,,
20180807,O9,O9,O9,,,,,,,
20180807,O10,O10,O10,,,,,,,
20180807,O11,O11,O11,,,,,,,
20180807,O12,O12,O12,,,,,,,
20180807,O13,O13,O13,,,,,,,
20180807,O14,O14,O14,,,,,,,
20180807,O15,O15,O15,,,,,,,
20180807,O16,O16,O16,,,,,,,
20180807,O17,O17,O17,,,,,,,
20180807,O18,O18,O18,,,,,,,
20180807,O19,O19,O19,,,,,,,
20180807,O20,O20,O20,,,,,,,
20180807,O21,O21,O21,,,,,,,
20180807,O22,O22,O22,,,,,,,
20180807,O23,O23,O23,,,,,,,
20180807,O24,O24,O24,,,,,,,
20180807,P1,P1,P1,,,,,,,
20180807,P2,P2,P2,,,,,,,
20180807,P3,P3,P3,,,,,,,
20180807,P4,P4,P4,,,,,,,
20180807,P5,P5,P5,,,,,,,
20180807,P6,P6,P6,,,,,,,
20180807,P7,P7,P7,,,,,,,
20180807,P8,P8,P8,,,,,,,
20180807,P9,P9,P9,,,,,,,
20180807,P10,P10,P10,,,,,,,
20180807,P11,P11,P11,,,,,,,
20180807,P12,P12,P12,,,,,,,
20180807,P13,P13,P13,,,,,,,
20180807,P14,P14,P14,,,,,,,
20180807,P15,P15,P15,,,,,,,
20180807,P16,P16,P16,,,,,,,
20180807,P17,P17,P17,,,,,,,
20180807,P18,P18,P18,,,,,,,
20180807,P19,P19,P19,,,,,,,
20180807,P20,P20,P20,,,,,,,
20180807,P21,P21,P21,,,,,,,
20180807,P22,P22,P22,,,,,,,
20180807,P23,P23,P23,,,,,,,
20180807,P24,P24,P24,,,,,,,
